ham,spam,Unique Url,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
0,1,http://tao.j8ngmiluytj8ykl.aboardca.com,tao.j8ngmiluytj8ykl.aboardca.com,0,0,-1,0
0,1,http://www.0rdernow.com,www.0rdernow.com,0,0,-1,0
0,1,http://mldr41dx9q.fas73sf.biz,mldr41dx9q.fas73sf.biz,0,0,-1,0
0,1,http://www.mrut.com,www.mrut.com,114,0,200,1
1,0,http://www.noaa.gov,www.noaa.gov,45394,1924,200,0
0,1,http://www.information-depot.com,www.information-depot.com,0,0,-1,0
0,1,http://www.pvrefi.net,www.pvrefi.net,0,0,-1,0
0,1,http://thieves.fightpyco.net,thieves.fightpyco.net,0,0,-1,0
0,1,http://lowerrates4you.com,lowerrates4you.com,0,0,-1,0
0,1,http://expedited2u.biz,expedited2u.biz,0,0,-1,0
0,1,http://freetravel@66.46.145.35,66.46.145.35.,0,0,-1,0
0,1,http://roared.net,roared.net,114,0,200,1
0,1,http://meyers.tabloidez.com,meyers.tabloidez.com,0,0,-1,0
0,1,http://mrrefinancing.net,mrrefinancing.net,0,0,-1,0
0,1,http://allreplica.info,allreplica.info,0,0,-1,0
0,1,http://840.ab.productboost.com,840.ab.productboost.com,0,0,-1,0
0,1,http://hk234802938.com,hk234802938.com,0,0,-1,0
0,1,http://www.dufe-emba.com,www.dufe-emba.com,0,0,-1,0
0,1,http://yourstopishere.com,yourstopishere.com,0,0,-1,0
0,1,http://jcyk.itoma-services.com,jcyk.itoma-services.com,0,0,-1,0
1,0,http://www.uh.edu,www.uh.edu,158996,19540,200,0
0,1,http://stayupontime.com,stayupontime.com,0,0,-1,0
0,1,http://fldgajk.upower.info,fldgajk.upower.info,0,0,-1,0
0,1,http://www.nolansoft.com,www.nolansoft.com,0,0,-1,0
0,1,http://www.psychicrealm.com,www.psychicrealm.com,0,0,-1,0
0,0,http://gould.com,gould.com,114,0,200,1
0,1,http://www.asclisan.org,www.asclisan.org,0,0,-1,0
0,1,http://letscreatebiz.com,letscreatebiz.com,1726244,5769,200,0
1,0,http://www.texasvacation.com,www.texasvacation.com,0,0,-1,0
1,0,http://userwww.service.emory.edu,userwww.service.emory.edu,0,0,-1,0
1,0,http://www.djinteractive.com,www.djinteractive.com,0,0,-1,0
0,1,http://gffefv.net,gffefv.net,0,0,-1,0
1,0,http://dl.www.juno.com,dl.www.juno.com,0,0,-1,0
0,1,http://uo.8.simpleanswerstoall.com,uo.8.simpleanswerstoall.com,0,0,-1,0
0,1,http://alb.cvbg.info,alb.cvbg.info,0,0,-1,0
0,1,http://www.hisped.com,www.hisped.com,0,0,-1,0
0,1,http://www.kxxjn.com,www.kxxjn.com,0,0,-1,0
0,1,http://mosque.medz-store.com,mosque.medz-store.com,0,0,-1,0
0,1,http//seaquote.com,http.,0,0,-1,0
1,0,http://www.nwfusion.com,www.nwfusion.com,0,0,503,0
0,1,http://funtimedate.com,funtimedate.com,0,0,-1,0
0,1,http://toformer.com,toformer.com,0,0,-1,0
0,1,http://serviceman.jetlow.com,serviceman.jetlow.com,0,0,-1,0
0,1,http://8a.rsx.simpledealcom,8a.rsx.simpledealcom.,0,0,-1,0
0,1,http://908.upz8225no8.htak.com,908.upz8225no8.htak.com,0,0,-1,0
0,1,http://www.hypnosisdownloads.com,www.hypnosisdownloads.com,52131,8060,200,0
0,1,http://www.raff.com,www.raff.com,0,0,-1,0
0,1,http://www.ptc.org,www.ptc.org,738105,74399,200,1
0,1,http://www.likrtt.com,www.likrtt.com,0,0,-1,0
0,1,http://run.integritypharm.com,run.integritypharm.com,0,0,-1,0
0,1,http://http://seedling.mq5.net,http.,0,0,-1,0
0,1,http://www.easy-instant-savings.com,www.easy-instant-savings.com,0,0,-1,0
0,1,http://freemen.golosko.com,freemen.golosko.com,0,0,-1,0
0,1,http://denver.ito-laboratory.com,denver.ito-laboratory.com,0,0,-1,0
0,1,http://vger.kernel.org,vger.kernel.org,90481,12358,200,0
0,1,http://www.yqryjv5iqxc.hellomylove.net,www.yqryjv5iqxc.hellomylove.net,0,0,-1,0
0,1,http://dd.speakforothers.com,dd.speakforothers.com,0,0,-1,0
0,1,http://www.mangeton.com,www.mangeton.com,0,0,-1,0
0,1,http://bargainsearch.biz,bargainsearch.biz,0,0,-1,0
0,1,http://www.bigezloans.net,www.bigezloans.net,0,0,-1,0
0,1,http://www.smallworldtoys.com,www.smallworldtoys.com,86961,2078,200,0
0,1,http://www.softniw.biz,www.softniw.biz,0,0,-1,0
0,1,http://www.saydeal.com,www.saydeal.com,0,0,-1,0
0,1,http://tong.very-off-online.com,tong.very-off-online.com,0,0,-1,0
0,1,http://www.putumayo.com,www.putumayo.com,1210543,3060,200,0
0,1,http://www.1adipren.com,www.1adipren.com,0,0,-1,0
0,1,http://walphabeticallyww.healthen.com,walphabeticallyww.healthen.com,0,0,-1,0
0,1,http://broadens.vall0.com,broadens.vall0.com,0,0,-1,0
1,0,http://www.energy.gov,www.energy.gov,109590,7083,200,0
0,1,http://k.76x8.richproductpeople.com,k.76x8.richproductpeople.com,0,0,-1,0
0,1,http://peter234234.com,peter234234.com,0,0,-1,0
1,0,http://www.hotmail.com,www.hotmail.com,481957,19540,200,1
1,0,http://www.fortune.com,www.fortune.com,1986313,15766,200,0
0,1,http://windmill.calll234picture.com,windmill.calll234picture.com,0,0,-1,0
0,1,http:/militarist/www.centralpan.com,http.,0,0,-1,0
0,1,http://www.openrefi.net,www.openrefi.net,0,0,-1,0
0,1,http://ohxmjo.dmblmiff.info,ohxmjo.dmblmiff.info,0,0,-1,0
0,1,http://12wmeds3.com,12wmeds3.com,0,0,-1,0
0,1,http://uol.com,uol.com,780106,17625,200,0
0,1,http://www.quincunxstinservice.com,www.quincunxstinservice.com,0,0,-1,0
0,1,http://www.lopemrnd.biz,www.lopemrnd.biz,0,0,-1,0
0,1,http://www.affiliatedrugs.biz,www.affiliatedrugs.biz,0,0,-1,0
0,1,http://www.ceobusinessclub.org,www.ceobusinessclub.org,0,0,-1,0
0,1,http://despond.mmewatches.com,despond.mmewatches.com,0,0,-1,0
0,1,http://www.thebestmortage.net,www.thebestmortage.net,0,0,-1,0
0,1,http://www.finalsavings.com,www.finalsavings.com,0,0,-1,0
0,1,http://www.nokalko.com,www.nokalko.com,0,0,-1,0
0,1,http://holiday88.com,holiday88.com,0,0,-1,0
0,1,http://www.insidefinancial.net,www.insidefinancial.net,0,0,-1,0
0,1,http://www.ireland.pd-dial.com,www.ireland.pd-dial.com,0,0,-1,0
0,1,http://fpc.officeprogs.biz,fpc.officeprogs.biz,0,0,-1,0
0,1,http://doc-helps.info,doc-helps.info,0,0,-1,0
1,0,http://www.whafh.com,www.whafh.com,72102,1295,200,0
0,1,http://muscular.bestxpshop.biz,muscular.bestxpshop.biz,0,0,-1,0
0,1,http://www.bti-marketing.net,www.bti-marketing.net,0,0,-1,0
0,1,http://zachmorris.com,zachmorris.com,0,0,-1,0
0,1,http://www.qpas.co.uk,www.qpas.co.uk,1297680,2113,200,0
1,0,http://www.cendant.com,www.cendant.com,0,0,-1,0
0,1,http://www.realenigmal087pills.biz,www.realenigmal087pills.biz,0,0,-1,0
0,1,http://netsbestinfo.homestead.com,netsbestinfo.homestead.com,0,0,200,0
0,0,http://curious.com,curious.com,125387,5504,200,0
0,1,http://2nvl.com,2nvl.com,0,0,-1,0
0,1,http://traride.com,traride.com,0,0,-1,0
1,0,http://auctions.yahoo.com,auctions.yahoo.com,618025,10722,200,0
0,1,http://pile.sepoct.biz,pile.sepoct.biz,0,0,-1,0
0,1,http://fsjo3.info,fsjo3.info,0,0,-1,0
0,1,http://www.1clickagency.info,www.1clickagency.info,0,0,-1,0
1,0,http://www.toshiba.com,www.toshiba.com,30327,4115,200,0
0,1,http://bawl.spyzonetown.com,bawl.spyzonetown.com,0,0,-1,0
0,1,http://www.calll234picture.com,www.calll234picture.com,0,0,-1,0
0,1,http://bremen.cheap-cds.biz,bremen.cheap-cds.biz,0,0,-1,0
0,1,http://www.freepicklotto.com,www.freepicklotto.com,0,0,-1,0
0,1,http://bayed.lbfabillbn.info,bayed.lbfabillbn.info,0,0,-1,0
0,1,http://nvhomevalues.com,nvhomevalues.com,0,0,-1,0
0,1,http://ragno.plugit.net,ragno.plugit.net,0,0,-1,0
0,1,http://123getnow.com,123getnow.com,0,0,-1,0
0,1,http://allprogs.info,allprogs.info,0,0,-1,0
0,1,http://ealz.com,ealz.com,0,0,200,0
0,0,http://dream.com,dream.com,0,0,-1,0
0,1,http://saserf.info,saserf.info,0,0,-1,0
1,0,http://www.ots.enron.com,www.ots.enron.com,0,0,-1,0
0,1,http://medeti.com,medeti.com,0,0,-1,0
0,1,http://www.find-local-isp.com,www.find-local-isp.com,0,0,-1,0
1,0,http://www.sunbeam.com,www.sunbeam.com,0,0,200,0
0,1,http://www.excellentwatches.biz,www.excellentwatches.biz,0,0,-1,0
0,1,http://w.net.mypillsplace.com,w.net.mypillsplace.com,0,0,-1,0
0,1,http://ad.doubleclick.net,ad.doubleclick.net,125554,7214,200,0
0,1,http://www.prikols.com,www.prikols.com,114,0,200,1
0,1,http://kennyboy.net,kennyboy.net,0,0,-1,0
0,1,http://mdgm6imtdb@rapid-mortgage.com,rapid-mortgage.com,0,0,-1,0
0,1,http://209.163.187.42,209.163.187.42.,0,0,-1,0
0,1,http://www.efilmonline.com,www.efilmonline.com,0,0,-1,0
0,0,http://dodge.com,dodge.com,272533,6678,200,0
0,1,http://fk.um.edu,fk.um.edu,0,0,-1,0
0,1,http://www.putpeel.net,www.putpeel.net,0,0,-1,0
0,1,http://194.106.196.77,194.106.196.77.,0,0,-1,0
0,1,http://gallanted.com,gallanted.com,0,0,-1,0
0,1,http://4drugsl23.com,4drugsl23.com,0,0,-1,0
0,1,http://www.abqjwjadf.info,www.abqjwjadf.info,0,0,-1,0
0,1,http://www.rogersone.com,www.rogersone.com,0,0,-1,0
0,1,http://www.eaiindustry.org,www.eaiindustry.org,0,0,-1,0
0,1,http://eanauurdx.redirecti.com,eanauurdx.redirecti.com,0,0,-1,0
0,1,http://www.whatsnew.com,www.whatsnew.com,107,0,200,1
1,0,http://benefits.enron.com,benefits.enron.com,0,0,-1,0
0,1,http://www.ly5.net,www.ly5.net,0,0,-1,0
1,0,http://gro.dev.corp.enron.com,gro.dev.corp.enron.com,0,0,-1,0
0,1,http://cincinnati.us.potomu.com,cincinnati.us.potomu.com,0,0,-1,0
0,1,http://www.ministration.biz,www.ministration.biz,0,0,-1,0
0,1,http://diarrhoeal.com,diarrhoeal.com,0,0,-1,0
1,0,http://www.snia.org,www.snia.org,97211,11755,200,0
0,1,http://fguff.com,fguff.com,0,0,-1,0
0,1,http://jamar.lipariscurry.biz,jamar.lipariscurry.biz,0,0,-1,0
0,1,http://pbo5lh.bmjmdmdgfl.info,pbo5lh.bmjmdmdgfl.info,0,0,-1,0
0,1,http://nospysoft.com,nospysoft.com,0,0,-1,0
0,1,http://www.e-frsecurities.com,www.e-frsecurities.com,0,0,-1,0
0,1,http://avi.pjmq.productloyalhome.com,avi.pjmq.productloyalhome.com,0,0,-1,0
0,1,http://www.zmedabsd.info,www.zmedabsd.info,0,0,-1,0
0,1,http://ampl.info.rumsales.com,ampl.info.rumsales.com,0,0,-1,0
0,1,http://www.isea557meds.biz,www.isea557meds.biz,0,0,-1,0
0,1,http://www.checkdrs.com,www.checkdrs.com,0,0,-1,0
1,0,http://www20.cera.com,www20.cera.com,0,0,-1,0
0,1,http://myvirtualdirect.com,myvirtualdirect.com,0,0,-1,0
0,1,http://www.zou.chnzdc.com,www.zou.chnzdc.com,0,0,-1,0
0,1,http://upq.jq5ymojugblqgk1.wjncnbfj.com,upq.jq5ymojugblqgk1.wjncnbfj.com,0,0,-1,0
0,1,http://www.spysniper.net,www.spysniper.net,0,0,-1,0
0,1,http://www.safepaym.biz,www.safepaym.biz,0,0,-1,0
1,0,http://www.tso-auction.org,www.tso-auction.org,0,0,-1,0
1,0,http://www.pmaconference.com,www.pmaconference.com,4411,164,200,0
0,1,http://www.webmasterbase.com,www.webmasterbase.com,346209,4048,200,0
0,0,http://ambiguity.com,ambiguity.com,0,0,-1,0
1,0,http://www.debian.org,www.debian.org,15172,1787,200,0
0,1,http://agz8h2.com,agz8h2.com,0,0,-1,0
0,1,http://www.excite.co.uk,www.excite.co.uk,26052,2687,200,0
0,1,http://www50.brinkster.com,www50.brinkster.com,0,0,-1,0
0,1,http://www.seekercenter.net,www.seekercenter.net,0,0,-1,0
0,1,http://yayoo.co.kr.wehiuhef.com,yayoo.co.kr.wehiuhef.com,0,0,-1,0
0,1,http://pk.com,pk.com,0,0,-1,0
0,1,http://www.sex-girlie.com,www.sex-girlie.com,0,0,-1,0
0,1,http://80.71.66.8,80.71.66.8.,0,0,-1,0
0,1,http://www.37500visitstoyoursite.com,www.37500visitstoyoursite.com,0,0,-1,0
0,1,http://www.tiscali.co.uk,www.tiscali.co.uk,0,0,-1,0
0,1,http://um.a.dreamingofgood.com,um.a.dreamingofgood.com,0,0,-1,0
1,0,http://www.apache.org,www.apache.org,64611,7338,200,0
0,1,http://www.usatoday.com,www.usatoday.com,174398,2108,200,0
0,1,http://look4net.info,look4net.info,0,0,-1,0
0,1,http://www.indexcol.com,www.indexcol.com,293182,10753,200,0
1,0,http://www.anl.gov,www.anl.gov,0,0,200,0
0,1,http://www.sunncom,www.sunncom.,0,0,-1,0
0,1,http://uncapping.net,uncapping.net,0,0,-1,0
0,1,http://www.mortgage-newx.net,www.mortgage-newx.net,0,0,-1,0
0,1,http://crash.fightpycity.net,crash.fightpycity.net,0,0,-1,0
0,1,http://www.click4point.com,www.click4point.com,0,0,-1,0
0,1,http://gaj.hensi.com,gaj.hensi.com,0,0,-1,0
0,1,http://nsl.webdocc.biz,nsl.webdocc.biz,0,0,-1,0
0,1,http://www.allthesoft.info,www.allthesoft.info,0,0,-1,0
0,1,http://www.k3y.net,www.k3y.net,59,0,200,1
0,1,http://vmof.futureplan.biz,vmof.futureplan.biz,0,0,-1,0
1,1,http://www.cnn.com,www.cnn.com,3658781,15912,200,0
0,1,http://www.fstdrugstore.com,www.fstdrugstore.com,0,0,-1,0
0,1,http://www.greeting-cards.com,www.greeting-cards.com,2495,0,200,1
0,1,http://ecu.gnkvjfg9vqy5vhy.wadlikeei.com,ecu.gnkvjfg9vqy5vhy.wadlikeei.com,0,0,-1,0
0,1,http://www.bargainscheapdeals.com,www.bargainscheapdeals.com,0,0,-1,0
0,1,http://ahtrrzz.constrict4459rneds.com,ahtrrzz.constrict4459rneds.com,0,0,-1,0
0,1,http://bxr.km.classypeopleitems.com,bxr.km.classypeopleitems.com,0,0,-1,0
0,1,http://c.o855.momentforu.com,c.o855.momentforu.com,0,0,-1,0
0,1,http://wlf.applymed.biz,wlf.applymed.biz,0,0,-1,0
1,0,http://www.newyorkfed.org,www.newyorkfed.org,108515,8144,200,0
0,1,http://www.superink.net,www.superink.net,0,0,-1,0
0,1,http://onlinegenericrx.com,onlinegenericrx.com,0,0,-1,0
0,1,http://www.sexwithmatures.net,www.sexwithmatures.net,0,0,-1,0
1,0,http://.listbot.com,listbot.com,0,0,-1,0
0,1,http://f.w.wellknowndynamica.com,f.w.wellknowndynamica.com,0,0,-1,0
0,1,http://www.nympho-search.com,www.nympho-search.com,0,0,-1,0
0,1,http://www.ipfinanceink.com,www.ipfinanceink.com,0,0,-1,0
0,1,http://www.altavista.telia.com,www.altavista.telia.com,0,0,-1,0
0,1,http://www.opspills.com,www.opspills.com,0,0,-1,0
0,1,http://www.uytrets.net,www.uytrets.net,0,0,-1,0
0,1,http://triangulum.tabloidez.com,triangulum.tabloidez.com,0,0,-1,0
0,1,http://www.freautobot.com,www.freautobot.com,0,0,-1,0
0,1,http://www.p8refi.net,www.p8refi.net,0,0,-1,0
0,1,http://hsw.hensi.com,hsw.hensi.com,0,0,-1,0
0,1,http://www.wellsfargo.com,www.wellsfargo.com,127059,12301,200,0
0,1,http://www.trylogos.biz,www.trylogos.biz,0,0,-1,0
0,1,http://knewlaziness.com,knewlaziness.com,0,0,-1,0
0,1,http://www.justforwebmasters.com,www.justforwebmasters.com,0,0,-1,0
0,1,http://r-x-r-x.com,r-x-r-x.com,0,0,-1,0
0,1,http://www.medsgalore.biz,www.medsgalore.biz,0,0,-1,0
0,1,http://www.cbxsales.com,www.cbxsales.com,0,0,-1,0
0,1,http://seaquote.com,seaquote.com,0,0,-1,0
0,1,http://www.salver.info,www.salver.info,0,0,-1,0
0,1,http://www.cabchia.com,www.cabchia.com,0,0,-1,0
0,1,http://bare.kfhefkdn.com,bare.kfhefkdn.com,0,0,-1,0
0,1,http://www.centrcom,www.centrcom.,0,0,-1,0
0,1,http://www.thepillsbrand.com,www.thepillsbrand.com,0,0,-1,0
0,1,http://disposal.24-7medz.com,disposal.24-7medz.com,0,0,-1,0
0,1,http://35c.info.lediesnight.biz,35c.info.lediesnight.biz,0,0,-1,0
1,0,http://www.virtual-workshops.com,www.virtual-workshops.com,0,0,-1,0
1,0,http://www.smartmoney.com,www.smartmoney.com,88065,2742,200,0
1,0,http://www.businessstandard.com,www.businessstandard.com,554062,6406,200,0
0,1,http://dietred.biz,dietred.biz,0,0,-1,0
0,1,http://www.mecei.com,www.mecei.com,0,0,-1,0
0,1,http://www.graphics.net,www.graphics.net,0,0,-1,0
0,1,http://friction.redgingers.com,friction.redgingers.com,0,0,-1,0
0,1,http://ebbeek.info,ebbeek.info,0,0,-1,0
1,0,https://ees.pjm.com,ees.pjm.com,0,0,-1,0
1,0,http://are.berkeley.edu,are.berkeley.edu,34083,2035,200,0
1,0,http://iptv.enron.com,iptv.enron.com,0,0,-1,0
0,1,http://www.goodoffer4u.biz,www.goodoffer4u.biz,0,0,-1,0
0,1,http://bigaaron.info,bigaaron.info,0,0,-1,0
0,1,http://rhq.l.spaceadleader.com,rhq.l.spaceadleader.com,0,0,-1,0
0,1,http://www.soakerl916tads.com,www.soakerl916tads.com,0,0,-1,0
0,1,http://newstart.notlong.com,newstart.notlong.com,0,0,-1,0
0,1,http://wicked-ground.com,wicked-ground.com,0,0,-1,0
0,1,http://www.8002hosting.com,www.8002hosting.com,0,0,-1,0
0,1,http://www.ertyiurewr.com,www.ertyiurewr.com,0,0,-1,0
0,1,http://www.wiffledom.com,www.wiffledom.com,0,0,-1,0
0,1,http://ossifies.com,ossifies.com,15319,65,200,0
0,1,http://www.ejrhxw322.com,www.ejrhxw322.com,0,0,-1,0
0,1,http://www.loracservices.com,www.loracservices.com,114,0,200,1
1,0,http://www.rci.rutgers.edu,www.rci.rutgers.edu,41,0,200,1
0,1,http://attiring.com,attiring.com,0,0,-1,0
0,1,http://43to9fj.com,43to9fj.com,0,0,-1,0
0,1,http://clamorous.spyware-software.info,clamorous.spyware-software.info,0,0,-1,0
0,1,http://despise.ibkcjmfd.info,despise.ibkcjmfd.info,0,0,-1,0
0,1,http://www.starlightcapital.com,www.starlightcapital.com,151590,28176,200,0
0,1,http://bermuda.ashamed.gfg4sd.com,bermuda.ashamed.gfg4sd.com,0,0,-1,0
0,1,http://www.aniverse.com,www.aniverse.com,0,0,-1,0
0,1,http://ns3.wholesaleworld.biz,ns3.wholesaleworld.biz,0,0,-1,0
0,0,http://character.com,character.com,329293,4021,200,0
0,1,http://litv.nepel.com,litv.nepel.com,0,0,-1,0
0,1,http://ablate.at.clearheads.net,ablate.at.clearheads.net,0,0,-1,0
0,1,http://shop.di-ve.com,shop.di-ve.com,0,0,-1,0
0,1,http://www.new-fields.com,www.new-fields.com,77616,1571,200,0
0,1,http://hardestvideo.biz,hardestvideo.biz,0,0,-1,0
0,1,http://81.180.87.76,81.180.87.76.,0,0,-1,0
0,1,http://altavista.yellowpages.com,altavista.yellowpages.com,0,0,-1,0
0,1,http://priscilla.tabloidez.com,priscilla.tabloidez.com,0,0,-1,0
1,0,http://www.ee.iastate.edu,www.ee.iastate.edu,0,0,-1,0
0,1,https://www.paypal.com,www.paypal.com,270062,9348,200,0
0,1,http://check4connect.info,check4connect.info,0,0,-1,0
1,0,http://www.dailypioneer.com,www.dailypioneer.com,242984,28620,200,0
0,1,http://pomewater.bdfgads.com,pomewater.bdfgads.com,0,0,-1,0
0,1,http://pxp.24ph.net,pxp.24ph.net,0,0,-1,0
1,0,http://uts.cc.utexas.edu,uts.cc.utexas.edu,0,0,-1,0
0,1,http://disambiguate.jetlow.com,disambiguate.jetlow.com,0,0,-1,0
0,1,http://smilingly.net,smilingly.net,0,0,-1,0
1,0,http://www.ets.enron.com,www.ets.enron.com,0,0,-1,0
0,1,http://www.discountedherbals.com,www.discountedherbals.com,0,0,-1,0
1,0,http://ecom.wharton.upenn.edu,ecom.wharton.upenn.edu,0,0,-1,0
1,0,http://www.gsb.stanford.edu,www.gsb.stanford.edu,577601,21524,200,1
0,1,http://scu.i.staycloser.com,scu.i.staycloser.com,0,0,-1,0
0,1,http://extravagant.stuffthatworkd.com,extravagant.stuffthatworkd.com,0,0,-1,0
0,1,http://www.grupobantu.org,www.grupobantu.org,0,0,-1,0
0,1,http://slaughterhouse.rash.gfg4sd.com,slaughterhouse.rash.gfg4sd.com,0,0,-1,0
1,0,http://www.shareholdervalue.org,www.shareholdervalue.org,15360,73,200,0
0,1,http://extreme-young.lu4shiy.biz,extreme-young.lu4shiy.biz,0,0,-1,0
0,1,http://zigzagging.net,zigzagging.net,237015,1821,200,0
0,1,http://amboynapointed.netnomore-foradditionaluses.com,amboynapointed.netnomore-foradditionaluses.com,0,0,-1,0
0,1,http://softarium.info,softarium.info,0,0,-1,0
0,1,http://hizipper.com,hizipper.com,114,0,200,1
0,1,http://www.gsvdvs.info,www.gsvdvs.info,0,0,-1,0
0,1,http://odbl57.eubsdjfedef.com,odbl57.eubsdjfedef.com,0,0,-1,0
0,1,http://rxonlinesale.com,rxonlinesale.com,0,0,-1,0
0,1,http://gwq.annualmedssale.com,gwq.annualmedssale.com,0,0,-1,0
0,1,http://www.hotladiestodate.com,www.hotladiestodate.com,0,0,-1,0
0,1,http://itq.dimur.com,itq.dimur.com,0,0,-1,0
0,1,http://arhat.com,arhat.com,799,0,200,1
0,1,http://www.past40.com,www.past40.com,0,0,-1,0
0,1,http://www.solarisexpert.com,www.solarisexpert.com,114,0,200,1
0,1,http://pockmarked.net,pockmarked.net,0,0,-1,0
0,1,http://circumflex.willalsoprovide.com,circumflex.willalsoprovide.com,0,0,-1,0
0,1,http://www.jzkfbaef.info,www.jzkfbaef.info,0,0,-1,0
0,1,http://woml.keej.com,woml.keej.com,1042,0,200,1
0,1,http://yhjfx.a8k.net,yhjfx.a8k.net,0,0,-1,0
0,1,http://coleman.newyorkmedz.com,coleman.newyorkmedz.com,0,0,-1,0
0,0,http://colloquia.com,colloquia.com,114,0,200,1
0,1,http://stormysupras26.092.isfoebskef.com,stormysupras26.092.isfoebskef.com,0,0,-1,0
1,0,http://store.eiu.com,store.eiu.com,93381,8711,200,0
0,1,http://www.goodwayz.com,www.goodwayz.com,0,0,-1,0
0,1,http://ptrk.johncom,ptrk.johncom.,0,0,-1,0
0,1,http://www.searchnz.co.nz,www.searchnz.co.nz,0,0,-1,0
0,1,http://freexmovies.net,freexmovies.net,24959,376,200,1
0,1,http://pierre.provencaux.net,pierre.provencaux.net,0,0,-1,0
0,1,http://ad.2hostpromotionl01.com,ad.2hostpromotionl01.com,0,0,-1,0
0,1,http://highlyreliability.com,highlyreliability.com,0,0,-1,0
0,1,http://bobztz.info,bobztz.info,0,0,-1,0
0,1,http://unwarily.com,unwarily.com,0,0,-1,0
0,1,http://o.smarmycosset.com,o.smarmycosset.com,0,0,-1,0
0,1,http://rkugm.com,rkugm.com,0,0,-1,0
0,1,http://l5c7v.aflmbgif.info,l5c7v.aflmbgif.info,0,0,-1,0
0,1,http://fine8755rx.biz,fine8755rx.biz,0,0,-1,0
0,1,http://clattery.mmewatches.com,clattery.mmewatches.com,0,0,-1,0
0,1,http://vicinal.myabsinth.com,vicinal.myabsinth.com,0,0,-1,0
0,1,http://glitter.shockingincest.info,glitter.shockingincest.info,0,0,-1,0
0,1,http://www.mintahjao.net,www.mintahjao.net,0,0,-1,0
0,1,http://f.n4w4.useourpower.com,f.n4w4.useourpower.com,0,0,-1,0
0,1,http://golosko.com,golosko.com,831124,343,200,0
0,1,http://www.ad-inflatables.com,www.ad-inflatables.com,129,0,200,1
0,1,http://plusvcs.com,plusvcs.com,0,0,-1,0
0,1,http://cobjqn.dmblmiff.info,cobjqn.dmblmiff.info,0,0,-1,0
0,1,http://ratelower.com,ratelower.com,0,0,-1,0
0,1,http://forbestrate.com,forbestrate.com,0,0,-1,0
0,1,http://herbalfactory.net,herbalfactory.net,0,0,-1,0
0,1,http://www.wowgao.com,www.wowgao.com,178286,65858,200,1
0,1,http://www.nighthawksystems.com,www.nighthawksystems.com,0,0,-1,0
0,1,http://www.update-tdcanadatrust.org,www.update-tdcanadatrust.org,0,0,-1,0
0,1,http://mba-club.org,mba-club.org,0,0,-1,0
0,1,http://cg.seomoria.com,cg.seomoria.com,0,0,-1,0
0,1,http://www.usourikest.com,www.usourikest.com,0,0,-1,0
0,1,http://www.sstnet.com,www.sstnet.com,161,0,200,1
0,1,http://www.gqaeatsd.info,www.gqaeatsd.info,0,0,-1,0
0,1,http://www.basetel.com,www.basetel.com,23280,338,200,1
0,1,http://www.sexoholics-r-us.com,www.sexoholics-r-us.com,0,0,-1,0
0,1,http://www.arkilo.com,www.arkilo.com,0,0,-1,0
0,0,http://anthem.com,anthem.com,541283,11366,200,1
0,1,http://www.indeedgood.info,www.indeedgood.info,0,0,-1,0
0,1,http://news.bbc.co.uk,news.bbc.co.uk,0,0,-1,0
0,1,http://1highereducation.com,1highereducation.com,0,0,-1,0
0,1,http://thumba.image.altavista.com,thumba.image.altavista.com,0,0,-1,0
0,1,http://www.islurp.biz,www.islurp.biz,0,0,-1,0
0,1,http://imkjbest.com,imkjbest.com,0,0,-1,0
0,1,http://buychepmeds.com,buychepmeds.com,0,0,-1,0
0,1,http://www.fejbcmba.info,www.fejbcmba.info,0,0,-1,0
0,1,http://www.fispa.org,www.fispa.org,165923,4230,200,0
1,0,http://www.eyeforfuelcells.com,www.eyeforfuelcells.com,0,0,-1,0
0,1,http://www.gowebrx.com,www.gowebrx.com,0,0,-1,0
0,1,https://web.da-us.citibank.com,web.da-us.citibank.com,0,0,-1,0
0,1,http://www.pkjen.com,www.pkjen.com,0,0,-1,0
0,1,http://randomnameisgood.com,randomnameisgood.com,0,0,-1,0
0,1,http://we've.cdsparadize.com,we've.cdsparadize.com,0,0,-1,0
0,1,http://lynx.lmbgfaeh.com,lynx.lmbgfaeh.com,0,0,-1,0
0,1,http://lbbtqibkgxwvwh.giwurks.info,lbbtqibkgxwvwh.giwurks.info,0,0,-1,0
0,1,http://tawdry.mainoemstore.com,tawdry.mainoemstore.com,0,0,-1,0
0,1,http://fundegree.com,fundegree.com,114,0,200,1
0,1,http://monarchic.net,monarchic.net,0,0,-1,0
0,1,http://perfectrsoft.info,perfectrsoft.info,0,0,-1,0
0,1,http://www.otclive.com,www.otclive.com,0,0,-1,0
0,1,http://bysusa.com,bysusa.com,0,0,-1,0
0,1,http://dutyfreediscount.com,dutyfreediscount.com,0,0,-1,0
0,1,http://da.com,da.com,0,0,-1,0
0,1,http://praseodymium.bestxpshop.info,praseodymium.bestxpshop.info,0,0,-1,0
0,1,http://www.vaigra.net,www.vaigra.net,0,0,-1,0
0,1,http://www.joinworldbuydirect.com,www.joinworldbuydirect.com,0,0,-1,0
0,1,http://www.fndos.com,www.fndos.com,114,0,200,1
0,1,http://luisa.rachelrdixon.com,luisa.rachelrdixon.com,0,0,-1,0
0,1,http://www.links4profit.com,www.links4profit.com,0,0,-1,0
