ham,spam,Unique Url,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
0,1,httponsccomdhl,httponsccomdhl.,0,0,-1,0
0,1,http://t.co/68KW0dNzkv,t.co,3367,295,200,0
0,1,https//bit.ly/38tAiyV,https.,0,0,-1,0
0,1,httpmsggdsnvodvrxrnck,httpmsggdsnvodvrxrnck.,0,0,-1,0
0,1,https://cutt.ly/passcovid-19,cutt.ly,102514,15036,200,0
0,1,http://bit.ly/2HQmok4,bit.ly,116249,9024,200,1
0,1,http://www.surveymonkey,www.surveymonkey.,0,0,-1,0
0,1,http://missedparc,missedparc.,0,0,-1,0
0,1,httpmsgmnpaqdfdqownllit,httpmsgmnpaqdfdqownllit.,0,0,-1,0
0,1,http://kotk.in/5CVQvb,kotk.in,0,0,-1,0
0,1,https://simplythegreat.com/products/sidr-honey,simplythegreat.com,235083,5302,200,0
0,1,httpslnkdindgrdhm,httpslnkdindgrdhm.,0,0,-1,0
0,1,http://p.jazzmobilemag.pk/zIMG7AG/96fd,p.jazzmobilemag.pk,0,0,-1,0
0,1,httpmpytmubr,httpmpytmubr.,0,0,-1,0
0,1,http://activation,activation.,0,0,-1,0
0,1,http://www.myvi.in/postpaid/quick-online,www.myvi.in,99245,9939,200,0
0,1,http://006700,006700.,0,0,-1,0
0,1,httpsgooglbpdzxy,httpsgooglbpdzxy.,0,0,-1,0
0,1,http://bit.ly/3WhZAFz,bit.ly,116249,9024,200,1
0,1,httpbitlyledtv,httpbitlyledtv.,0,0,-1,0
0,1,httpsgooglluxctt,httpsgooglluxctt.,0,0,-1,0
0,1,http://m4sg.com/qpngqzjillz,m4sg.com,0,0,-1,0
0,1,http://confirmation.bunq.com/t/,confirmation.bunq.com,35062,0,200,1
0,1,http://matgorman.com/n/,matgorman.com,0,0,-1,0
0,1,httppytmebd,httppytmebd.,0,0,-1,0
0,1,http://tx9.in/B5b/IEWZLI,tx9.in,0,0,-1,0
0,1,https//byrl.me/al9NRXO,https.,0,0,-1,0
0,1,http://m.twil.io/QfEXKNIKNG,m.twil.io,0,0,-1,0
0,1,httpgoogljgecmn,httpgoogljgecmn.,0,0,-1,0
0,1,httpjmpxqgvre,httpjmpxqgvre.,0,0,-1,0
0,1,https//anpost.live,https.,0,0,-1,0
0,1,httpgoogllvjqd,httpgoogllvjqd.,0,0,-1,0
0,1,httpcminsyblkep,httpcminsyblkep.,0,0,-1,0
0,1,httpgooglw,httpgooglw.,0,0,-1,0
0,1,httpmsggdsbplvqkabtslf,httpmsggdsbplvqkabtslf.,0,0,-1,0
0,1,httponelinktoapsms,httponelinktoapsms.,0,0,-1,0
0,1,http://http://5268aa760a8c,http.,0,0,-1,0
0,1,http://now.us/s6ZV,now.us,66515,2188,200,0
0,1,http://seafarerjobs,seafarerjobs.,0,0,-1,0
0,1,http://ejuede.com,ejuede.com,0,0,-1,0
0,1,httpgooglpnqrq,httpgooglpnqrq.,0,0,-1,0
0,1,httptinyurlcomorffnk,httptinyurlcomorffnk.,0,0,-1,0
0,1,httpgooglmhv,httpgooglmhv.,0,0,-1,0
0,1,http://arame-x-ar.com,arame-x-ar.com,0,0,-1,0
0,1,httpbitlypaytme,httpbitlypaytme.,0,0,-1,0
0,1,http://vouchercashconvert.com/,vouchercashconvert.com,0,0,-1,0
0,1,https://s.id/JOPWV,s.id,115073,4346,200,0
0,1,httptmylcooduo,httptmylcooduo.,0,0,-1,0
0,1,https://bit.ly/KicksKaSwag,bit.ly,116249,9024,200,1
0,1,https//covid19-,https.,0,0,-1,0
0,1,http://byrl.me/HsxOs83,byrl.me,60742,7590,200,0
0,1,www.pepsi.in,www.pepsi.in,12311,237,200,0
0,1,visithttpjabongsf,visithttpjabongsf.,0,0,-1,0
0,1,httpgooglmqye,httpgooglmqye.,0,0,-1,0
0,1,http://paypal.co.uk.cdaw.pw/m/,paypal.co.uk.cdaw.pw,0,0,-1,0
0,1,http://customs,customs.,0,0,-1,0
0,1,https://ibank1.aus.westpac.su/id/CsoST7r5,ibank1.aus.westpac.su,0,0,-1,0
0,1,www.MIDCAPGAINS.COM,www.MIDCAPGAINS.COM,0,0,-1,0
0,1,httpmsgmnrhkqjdgklxocvh,httpmsgmnrhkqjdgklxocvh.,0,0,-1,0
0,1,httpmpytmhotdeals,httpmpytmhotdeals.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/b4JwUgM/6294,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://app.optus.com.au/msg-us,app.optus.com.au,180443,0,200,1
0,1,http://i3zi.com/5EAOHli108,i3zi.com,0,0,-1,0
0,1,httpmsgmnjm,httpmsgmnjm.,0,0,-1,0
0,1,http://bit.ly/2XZRg,bit.ly,116249,9024,200,1
0,1,http://nmc,nmc.,0,0,-1,0
0,1,httpbitlynop,httpbitlynop.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/xm2CNbD/bde6,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://account.live.com,account.live.com,51639,574,200,0
0,1,http://dafs.co/danb2,dafs.co,0,0,-1,0
0,1,http://eacbc208d4ee.ngrok.io,eacbc208d4ee.ngrok.io,0,0,404,0
0,1,www.ird.govt.nz/,www.ird.govt.nz,151276,7848,200,0
0,1,httpsnpdlininvnqzvo,httpsnpdlininvnqzvo.,0,0,-1,0
0,1,httpysmrtlnkindzwvmqj,httpysmrtlnkindzwvmqj.,0,0,-1,0
0,1,http://www.gaadi.com/,www.gaadi.com,484018,9177,200,0
0,1,www.oyorooms.com,www.oyorooms.com,139986,2355,200,0
0,1,http://wnut.in/wnutPrime,wnut.in,0,0,400,0
0,1,https//cutt.ly/GUFSqq7,https.,0,0,-1,0
0,1,http://arcmex,arcmex.,0,0,-1,0
0,1,http://gby.me/Cfuc8,gby.me,0,0,-1,0
0,1,www.cibc,www.cibc.,0,0,-1,0
0,1,httpdpquicklytalkcommv,httpdpquicklytalkcommv.,0,0,-1,0
0,1,httpgooglzmvq,httpgooglzmvq.,0,0,-1,0
0,1,http://is.gd/bvU2ZX,is.gd,0,0,200,0
0,1,httpsnpdliniofdkd,httpsnpdliniofdkd.,0,0,-1,0
0,1,www.flipkartShoppingwinprize.com,www.flipkartShoppingwinprize.com,0,0,-1,0
0,1,http://lloydsbank.secure-device,lloydsbank.secure-device.,0,0,-1,0
0,1,httpmpytmacm,httpmpytmacm.,0,0,-1,0
0,1,http://hsng.co/4DYty3jcrsoa,hsng.co,0,0,404,0
0,1,https//bit.ly/32HIJTH,https.,0,0,-1,0
0,1,httpgooglttwdmg,httpgooglttwdmg.,0,0,-1,0
0,1,httpgooglitkl,httpgooglitkl.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/KyQhiIs/4e3f,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://deviceinfo,deviceinfo.,0,0,-1,0
0,1,httppminadrrblb,httppminadrrblb.,0,0,-1,0
0,1,http://terms-ref1094.com,terms-ref1094.com,0,0,-1,0
0,1,httpysmrtlnkinohzcmho,httpysmrtlnkinohzcmho.,0,0,-1,0
0,1,http://www.sofiloane.com,www.sofiloane.com,0,0,-1,0
0,1,https://revolut.com/app,revolut.com,0,0,200,0
0,1,https://parcelfees.page.link/Pay?id=10000472692118,parcelfees.page.link,0,0,400,0
0,1,http://nab.com.au.devices,nab.com.au.devices.,0,0,-1,0
0,1,www.gsxcareconnect.com,www.gsxcareconnect.com,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/YSmHYvV/729a,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://cashvoucherpoint.com/,cashvoucherpoint.com,0,0,-1,0
0,1,www.fipola.in,www.fipola.in,0,0,-1,0
0,1,herehttpbitlyjqiuhz,herehttpbitlyjqiuhz.,0,0,-1,0
0,1,httppytmexp,httppytmexp.,0,0,-1,0
0,1,http://6f381e1c.ngrok.io/kyc,6f381e1c.ngrok.io,0,0,404,0
0,1,http://wap.mzone.in,wap.mzone.in,0,0,-1,0
0,1,http://bit.ly/3007XLG,bit.ly,116249,9024,200,1
0,1,http://bit.ly/123456,bit.ly,116249,9024,200,1
0,1,http://selfcare.ng.airtel.com:8003,selfcare.ng.airtel.com,0,0,-1,0
0,1,http://airbnb.com-aab.us/bgin/,airbnb.com-aab.us,0,0,-1,0
0,1,httpmsgmnnanjwtgbmmx,httpmsgmnnanjwtgbmmx.,0,0,-1,0
0,1,http://bit.ly/2187MnG,bit.ly,116249,9024,200,1
0,1,http://02.uk.pyin09.com,02.uk.pyin09.com,0,0,-1,0
0,1,http://www.apple.com-ifind.com/,www.apple.com-ifind.com,0,0,-1,0
0,1,www.toomuchpower.com.au,www.toomuchpower.com.au,0,0,-1,0
0,1,http://i3fq.com/Q8f14,i3fq.com,0,0,-1,0
0,1,httptinyurlcomokzqut,httptinyurlcomokzqut.,0,0,-1,0
0,1,httpmjabnglbvzqk,httpmjabnglbvzqk.,0,0,-1,0
0,1,http://7arzyy6o,7arzyy6o.,0,0,-1,0
0,1,http://k95.org/35rbbo,k95.org,114,0,200,1
0,1,httpapplecomvrerh,httpapplecomvrerh.,0,0,-1,0
0,1,http://141.255.159.215/sbibank,141.255.159.215.,0,0,-1,0
0,1,httpjsdlinmaparhl,httpjsdlinmaparhl.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/gLhGHNy/ce01,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://bit.ly/341QDGE,bit.ly,116249,9024,200,1
0,1,httpbitlytsfam,httpbitlytsfam.,0,0,-1,0
0,1,http://ctsecure.page.link/eNh4,ctsecure.page.link,0,0,400,0
0,1,http://m4sg.com/f41MZGisx,m4sg.com,0,0,-1,0
0,1,http://asium.ru/ip/,asium.ru,150172,5843,200,0
0,1,httpmsgmna,httpmsgmna.,0,0,-1,0
0,1,httpswwwfacebookcommarutiseva,httpswwwfacebookcommarutiseva.,0,0,-1,0
0,1,http://nmc.sg/gyGOtt,nmc.sg,15,0,200,1
0,1,http://78038b5dfa65.ngrok.io/sbibank,78038b5dfa65.ngrok.io,0,0,404,0
0,1,http://p.jazzmobilemag.pk/PODT3dA/63b8,p.jazzmobilemag.pk,0,0,-1,0
0,1,http://cutt.ly/BANYKq5,cutt.ly,102514,15036,200,0
0,1,www.maybank2u.com,www.maybank2u.com,12294,0,200,1
0,1,httpgooglzegpb,httpgooglzegpb.,0,0,-1,0
0,1,http://paytm.me,paytm.me,297842,43178,200,0
0,1,http://s.id/,s.id,115073,4346,200,0
0,1,www.tradeplusonline.com,www.tradeplusonline.com,208038,15696,200,0
0,1,httpjsdlinmapmixtsi,httpjsdlinmapmixtsi.,0,0,-1,0
0,1,http://bit.ly/2JWVy4a,bit.ly,116249,9024,200,1
0,1,http://aka.ms/ay,aka.ms,0,0,200,0
0,1,https//cutt.ly/kPlr1B714:04,https.,0,0,-1,0
0,1,http://u.airtel.in/thanks51,u.airtel.in,0,0,404,0
0,1,http://indusbuy.in/,indusbuy.in,0,0,-1,0
0,1,httpbitlykyje,httpbitlykyje.,0,0,-1,0
0,1,www.investors-clinic.com,www.investors-clinic.com,0,0,-1,0
0,1,http://wa.me/918851885851,wa.me,181579,3009,200,0
0,1,httpsgooglvrvsst,httpsgooglvrvsst.,0,0,-1,0
0,1,https:/consult.priyalco.comihf,https.,0,0,-1,0
0,1,httpgooglnjkdyg,httpgooglnjkdyg.,0,0,-1,0
0,1,http://tinyurl.com/,tinyurl.com,13574,0,200,1
0,1,http://tgogtc.com/,tgogtc.com,0,0,-1,0
0,1,http://s.ola.live/n/RDKAA76MA5q,s.ola.live,0,0,-1,0
0,1,http://sbiccpay.com/,sbiccpay.com,0,0,-1,0
0,1,httpmjabngmklfma,httpmjabngmklfma.,0,0,-1,0
0,1,https://paypal,paypal.,0,0,-1,0
0,1,http://wa.me/66933578987,wa.me,181580,3009,200,0
0,1,http://m.dailytv.com.my/vd/vIXOD,m.dailytv.com.my,0,0,-1,0
0,1,http://bit.ly/3jDPV9v,bit.ly,116249,9024,200,1
0,1,http://paytm.me/A-RIVKG,paytm.me,297842,43178,200,0
0,1,httpgooglecpwv,httpgooglecpwv.,0,0,-1,0
0,1,http://goo.gl/iuK2PV,goo.gl,67934,5090,200,1
0,1,http://royal-mail.redelivery-service.co.uk/,royal-mail.redelivery-service.co.uk,0,0,-1,0
0,1,http://wa.me/917562886950,wa.me,181647,3009,200,0
0,1,http://bit.ly/3hMwTPs,bit.ly,116249,9024,200,1
0,1,http://www.godaddy,www.godaddy,0,0,-1,0
0,1,http://bit.ly/39avihB,bit.ly,116249,9024,200,1
0,1,http://adultwork,adultwork.,0,0,-1,0
0,1,httpsgooglgkky,httpsgooglgkky.,0,0,-1,0
0,1,www.clubzed.co.uk,www.clubzed.co.uk,0,0,-1,0
0,1,http://ibit.ly/QccW,ibit.ly,0,0,200,0
0,1,http://bit.do/Claim-Tax,bit.do,0,0,-1,0
0,1,httpswwwfacebookcomcrunchatastethatsuitsyou,httpswwwfacebookcomcrunchatastethatsuitsyou.,0,0,-1,0
0,1,http://paypal.co.uk.5mng.pw/m/,paypal.co.uk.5mng.pw,0,0,-1,0
0,1,http://m.BajFin.in/NrJHu_Ts,m.BajFin.in,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/tG48F2C/e8a1,l.jazzmobilemag.pk,0,0,-1,0
0,1,httpsgooglbtihjv,httpsgooglbtihjv.,0,0,-1,0
0,1,http://myherm.es/zwAq7Q,myherm.es,0,0,200,0
0,1,www.maybank2umy.com,www.maybank2umy.com,0,0,-1,0
0,1,www.pdffirstworld.com,www.pdffirstworld.com,0,0,-1,0
0,1,http://friend4u.me,friend4u.me,0,0,-1,0
0,1,http://kkbkredeem.com/,kkbkredeem.com,0,0,-1,0
0,1,http://paytm.me/m-5lxJG,paytm.me,297842,43178,200,0
0,1,http://k3nr.com/ZWPMKHLYQWQ,k3nr.com,0,0,-1,0
0,1,httpysmrtlnkinmqnsoex,httpysmrtlnkinmqnsoex.,0,0,-1,0
0,1,httpaclcchdfcbankdbytviqi,httpaclcchdfcbankdbytviqi.,0,0,-1,0
0,1,httpringoco,httpringoco.,0,0,-1,0
0,1,http://cov,cov.,0,0,-1,0
0,1,http://sbikycupdate.onlineUpdate,sbikycupdate.onlineUpdate.,0,0,-1,0
0,1,http://xocuj.con,xocuj.con.,0,0,-1,0
0,1,http://fkrt.it/RT,fkrt.it,1168775,17300,200,0
0,1,httpjsdlinbnbliovw,httpjsdlinbnbliovw.,0,0,-1,0
0,1,http://bitly.ws/pUTV,bitly.ws,0,0,-1,0
0,1,http://bit.ly/3GxTXw3,bit.ly,116249,9024,200,1
0,1,httpysmrtlnkinuljxqjx,httpysmrtlnkinuljxqjx.,0,0,-1,0
0,1,http://szgs.work/dhl/,szgs.work,0,0,-1,0
0,1,httpgooglhsctrm,httpgooglhsctrm.,0,0,-1,0
0,1,httpgooglejhwifirstordersonly,httpgooglejhwifirstordersonly.,0,0,-1,0
0,1,httpwynkinmurj,httpwynkinmurj.,0,0,-1,0
0,1,httpresuioorob,httpresuioorob.,0,0,-1,0
0,1,http://www.onelogin.com,www.onelogin.com,106726,10071,200,0
0,1,http://l.jazzmobilemag.pk/UurucuE/78fe,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://gmh.info/u/1/6flr,gmh.info,114,0,200,1
0,1,http://bendigobank.com.au.eslr.info,bendigobank.com.au.eslr.info,0,0,-1,0
0,1,httpgooglmvgaj,httpgooglmvgaj.,0,0,-1,0
0,1,httpgoogliwwguj,httpgoogliwwguj.,0,0,-1,0
0,1,httpgoogloliy,httpgoogloliy.,0,0,-1,0
0,1,http://nxt.to/Vvylubh,nxt.to,189399,8736,200,1
0,1,httpgooglvryjai,httpgooglvryjai.,0,0,-1,0
0,1,http://bit.ly/2sFsxQr,bit.ly,116249,9024,200,1
0,1,https//od.vg/KBkoil,https.,0,0,-1,0
0,1,http://aramex-pay.comYour,aramex-pay.comYour.,0,0,-1,0
0,1,http://c8t.s3.amazonaws.com/t8k.html,c8t.s3.amazonaws.com,0,0,404,0
0,1,http://l.jazzmobilemag.pk/GFEziIX/c601,l.jazzmobilemag.pk,0,0,-1,0
0,1,httpwwwgujaratishaadicomdlsms,httpwwwgujaratishaadicomdlsms.,0,0,-1,0
0,1,httpgooglikjtaf,httpgooglikjtaf.,0,0,-1,0
0,1,http://bit.ly/3mEC1am,bit.ly,116249,9024,200,1
0,1,www.verify-yonosbi.info,www.verify-yonosbi.info,0,0,-1,0
0,1,http://195a2890d568.ngrok.io,195a2890d568.ngrok.io,0,0,404,0
0,1,httpgooglttuf,httpgooglttuf.,0,0,-1,0
0,1,httptinyurlcomgvemozo,httptinyurlcomgvemozo.,0,0,-1,0
0,1,http://t.ly/Zy2U,t.ly,0,0,200,0
0,1,httpgooglegyr,httpgooglegyr.,0,0,-1,0
0,1,http://45.84.0.151//cl/487_md,45.84.0.151.,0,0,-1,0
0,1,http://m3fr.com/emMS21irV,m3fr.com,1320,0,200,1
0,1,httpwwwtataskycomwpsportaltataskyhelp,httpwwwtataskycomwpsportaltataskyhelp.,0,0,-1,0
0,1,http://dpd.uk-22localmail.com/,dpd.uk-22localmail.com,0,0,-1,0
0,1,httpgoogldywmzt,httpgoogldywmzt.,0,0,-1,0
0,1,http://bitly.ws/pa24,bitly.ws,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/vcZ3Zzc/e6cc,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://bit.do/Coinbase432194-53242,bit.do,0,0,-1,0
0,1,httpwynkinmuuecharges,httpwynkinmuuecharges.,0,0,-1,0
0,1,https//hopscotch.app.link/Lve42SRp3Q,https.,0,0,-1,0
0,1,https//bit.ly/3qTJKJX,https.,0,0,-1,0
0,1,httpgooglajwdu,httpgooglajwdu.,0,0,-1,0
0,1,http://giffgaff.account-validate.com,giffgaff.account-validate.com,0,0,-1,0
0,1,http://2217bb6986c8,2217bb6986c8.,0,0,-1,0
0,1,http://bitly.ws/oWQL,bitly.ws,0,0,-1,0
0,1,httpgoogltrdtf,httpgoogltrdtf.,0,0,-1,0
0,1,http://hsbc.co.uk.security,hsbc.co.uk.security,0,0,-1,0
0,1,http://bit.ly/37JDleT,bit.ly,116249,9024,200,1
0,1,httpgooglhfn,httpgooglhfn.,0,0,-1,0
0,1,http://cutt.ly/dPkJm99,cutt.ly,102514,15036,200,0
0,1,www.myvi.in/vi-wifi-calling,www.myvi.in,99246,9939,200,0
0,1,httpgooglygvagg,httpgooglygvagg.,0,0,-1,0
0,1,httpbitlynan,httpbitlynan.,0,0,-1,0
0,1,http://bit.ly/2yE3EUM,bit.ly,116249,9024,200,1
0,1,http://www.nhs.uk/coronavirus,www.nhs.uk,39671,2280,200,0
0,1,http://217.35.33.249,217.35.33.249.,0,0,-1,0
0,1,httphttpmjabngyevcqe,httphttpmjabngyevcqe.,0,0,-1,0
0,1,https://bit.ly,bit.ly,116249,9024,200,1
0,1,http://lloydsbank-verify.info,lloydsbank-verify.info,0,0,-1,0
0,1,http://alivaccine-appointment.link/,alivaccine-appointment.link,0,0,-1,0
0,1,http://bit.ly/3KXGsKC,bit.ly,116249,9024,200,1
0,1,http://www.scotiabank,www.scotiabank.,0,0,-1,0
0,1,http://lnkd.in/,lnkd.in,142046,5262,200,0
0,1,httpgoogllrgbk,httpgoogllrgbk.,0,0,-1,0
0,1,www.textpod.net,www.textpod.net,0,0,-1,0
0,1,http://www.ltjesus.org/dh/,www.ltjesus.org,0,0,-1,0
0,1,http://www.gh4.best/s/,www.gh4.best,0,0,-1,0
0,1,Previewhttp://,.,0,0,-1,0
0,1,www.zoomcar.com/loyalty,www.zoomcar.com,18326,0,200,1
0,1,httpbitlykdrfh,httpbitlykdrfh.,0,0,-1,0
0,1,http://maxis.ggc,maxis.ggc.,0,0,-1,0
0,1,httpappsdominoscoin,httpappsdominoscoin.,0,0,-1,0
0,1,http://hmrctax,hmrctax.,0,0,-1,0
0,1,http://169.239,169.239.,0,0,-1,0
0,1,http://185.136.161.197/ITR,185.136.161.197.,0,0,-1,0
0,1,http://2fa,2fa.,0,0,-1,0
0,1,httpgooglaexbytcapply,httpgooglaexbytcapply.,0,0,-1,0
0,1,http://verfiappleaccount.page.link/,verfiappleaccount.page.link,0,0,400,0
0,1,httpappaashiwebin,httpappaashiwebin.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/znIXHqZ/1163,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://a18ca5625bd4.ngrok.io/,a18ca5625bd4.ngrok.io,0,0,404,0
0,1,http://del.dhl.com/IE,del.dhl.com,62212,1562,200,0
0,1,http://nmc.sg/hxISPW,nmc.sg,15,0,200,1
0,1,http://bit.ly/2XKAGPO,bit.ly,116249,9024,200,1
0,1,httpgooglfaad,httpgooglfaad.,0,0,-1,0
0,1,http://kisskissbankbank.com/,kisskissbankbank.com,635821,7376,200,0
0,1,http://awaz.cc/dgfaiz,awaz.cc,0,0,-1,0
0,1,httpjsdlinmapplcq,httpjsdlinmapplcq.,0,0,-1,0
0,1,http://p.jazzmobilemag.pk/QyrAztu/f9ee,p.jazzmobilemag.pk,0,0,-1,0
0,1,httpgooglsqzqzl,httpgooglsqzqzl.,0,0,-1,0
0,1,httpgooglrot,httpgooglrot.,0,0,-1,0
0,1,more.http://esurveys.mobi,esurveys.mobi,0,0,200,0
0,1,http://PayPal.lo,PayPal.lo.,0,0,-1,0
0,1,http://phon.pe/4qhgyteh,phon.pe,360372,5606,200,0
0,1,http://manage,manage.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/stWvfZT/3f4a,l.jazzmobilemag.pk,0,0,-1,0
0,1,https://omicron-per-help.com/,omicron-per-help.com,0,0,-1,0
0,1,http://msg.gd/s/stOIUw/CtlTZi,msg.gd,0,0,-1,0
0,1,http://77d9f8c6.ngrok.io/paytm,77d9f8c6.ngrok.io,0,0,404,0
0,1,http://sbikyv,sbikyv.,0,0,-1,0
0,1,http://mail.khazanahilmu.sch,mail.khazanahilmu.sch.,0,0,-1,0
0,1,http://mdh-ui-domain-and-hosting,mdh-ui-domain-and-hosting.,0,0,-1,0
0,1,inhttpxfreshin,inhttpxfreshin.,0,0,-1,0
0,1,www.avayaglobalconnect.com/readerspoll2010.asp,www.avayaglobalconnect.com,0,0,404,0
0,1,httppytmelu,httppytmelu.,0,0,-1,0
0,1,http://2ma.ltd/3Hatz4,2ma.ltd,0,0,-1,0
0,1,https://www.qantas.com/c/,www.qantas.com,312047,12920,200,0
0,1,http://cbymnzghnn.page.link/naxz,cbymnzghnn.page.link,0,0,400,0
0,1,httpgooglbchss,httpgooglbchss.,0,0,-1,0
0,1,http://p.jazzmobilemag.pk/Jm4iIBU/193f,p.jazzmobilemag.pk,0,0,-1,0
0,1,httpysmrtlnkinfnvonp,httpysmrtlnkinfnvonp.,0,0,-1,0
0,1,http://bit.ly/32W7EW8,bit.ly,116249,9024,200,1
0,1,httpgooglmllgtu,httpgooglmllgtu.,0,0,-1,0
0,1,www.txd.io/BqHuy4,www.txd.io,114,0,200,1
0,1,http://XXXXX,XXXXX.,0,0,-1,0
0,1,httpbitlyssamr,httpbitlyssamr.,0,0,-1,0
0,1,http://ibit.ly/oMwkSBI,ibit.ly,0,0,200,0
0,1,httpgoogloacbyq,httpgoogloacbyq.,0,0,-1,0
0,1,http://4see.short.gy/ctRD,4see.short.gy,0,0,200,0
0,1,httpbitlynkjveh,httpbitlynkjveh.,0,0,-1,0
0,1,http://bit.ly/3iCy8Sh,bit.ly,116249,9024,200,1
0,1,httpsnpdlininxwqz,httpsnpdlininxwqz.,0,0,-1,0
0,1,httpgooglhypjj,httpgooglhypjj.,0,0,-1,0
0,1,http://199.245.58.9,199.245.58.9.,0,0,-1,0
0,1,httprestorecom,httprestorecom.,0,0,-1,0
0,1,httpgooglgmehh,httpgooglgmehh.,0,0,-1,0
0,1,http://p.jazzmobilemag.pk/HEV56Ll/d6d9,p.jazzmobilemag.pk,0,0,-1,0
0,1,http://www.wtlp.co.uk/text.,www.wtlp.co.uk,0,0,-1,0
0,1,httpjsdlinmapyxyst,httpjsdlinmapyxyst.,0,0,-1,0
0,1,www.Interaccollect.com,www.Interaccollect.com,0,0,-1,0
0,1,https//bit.ly/2TM2X0207:48PMJio4GHP-MISALE,https.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/nYZFyfv/6057,l.jazzmobilemag.pk,0,0,-1,0
0,1,httpysmrtlnkinmnlcmyn,httpysmrtlnkinmnlcmyn.,0,0,-1,0
0,1,httpysmrtlnkinmpluzlw,httpysmrtlnkinmpluzlw.,0,0,-1,0
0,1,windowshttpsgooglgrzoe,windowshttpsgooglgrzoe.,0,0,-1,0
0,1,httpubcpinshel,httpubcpinshel.,0,0,-1,0
0,1,httpchkbzgpukpyar,httpchkbzgpukpyar.,0,0,-1,0
0,1,httpbitlyibzhtw,httpbitlyibzhtw.,0,0,-1,0
0,1,httpbitlyefjxb,httpbitlyefjxb.,0,0,-1,0
0,1,http://apply-licence-dvla.com,apply-licence-dvla.com,0,0,-1,0
0,1,http://m.BajFin.in/QeutHh68,m.BajFin.in,0,0,-1,0
0,1,http://medicare.status-37.com,medicare.status-37.com,0,0,-1,0
0,1,http://docs.google.com/,docs.google.com,553045,175,200,0
0,1,http://l.jazzmobilemag.pk/GsIuGAe/3010,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/Bk2gCjU/b304,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://gov.uk.auth-e46.co.uk,gov.uk.auth-e46.co.uk,0,0,-1,0
0,1,http://bit.ly/35yVS3i,bit.ly,116249,9024,200,1
0,1,http://bit.ly/VerifyMetro,bit.ly,116249,9024,200,1
0,1,httpbitlyeqthgtoknowmore,httpbitlyeqthgtoknowmore.,0,0,-1,0
0,1,https://9cf38659deb7.in.ngrok.io,9cf38659deb7.in.ngrok.io,0,0,404,0
0,1,http://gz1.in/e6ZNS4,gz1.in,0,0,-1,0
0,1,https//s.id/vutvyToUnlock,https.,0,0,-1,0
0,1,www.adultworkprofile.com,www.adultworkprofile.com,0,0,-1,0
0,1,httpbitlycubequickpay,httpbitlycubequickpay.,0,0,-1,0
1,0,www.snpdl.in/iuhcw3d6,www.snpdl.in,0,0,-1,0
0,1,http://covid.census.gov/jfe/form/,covid.census.gov,0,0,400,0
0,1,http://l.jazzmobilemag.pk/9E2CLPb/c451,l.jazzmobilemag.pk,0,0,-1,0
0,1,http://306vw.info/bnh,306vw.info,0,0,-1,0
0,1,www.ilieducation.co,www.ilieducation.co,0,0,-1,0
0,1,https//cutt.ly/U6u9L2andsubmitarequestfortheremittanceofyourapprovedrefundof,https.,0,0,-1,0
0,1,http://hmrcpending-rebate.com,hmrcpending-rebate.com,0,0,-1,0
0,1,httpbitlybaraatis,httpbitlybaraatis.,0,0,-1,0
0,1,https://forms.gle/LuATecUzsTrCioNs7,forms.gle,0,0,400,0
0,1,http://l.jazzmobilemag.pk/OO9hOVE/7a70,l.jazzmobilemag.pk,0,0,-1,0
0,1,httpsThank,httpsThank.,0,0,-1,0
0,1,http://webserver2.vps,webserver2.vps.,0,0,-1,0
0,1,http://l.jazzmobilemag.pk/xuoLGjQ/c2bf,l.jazzmobilemag.pk,0,0,-1,0
0,1,http/bit.ly/Cars24AprorgivemiscallXXXXXXXXXXX,http.,0,0,-1,0
0,1,httpbitlykwikmbk,httpbitlykwikmbk.,0,0,-1,0
0,1,http://b070b58982fd.ngrok.io/sbibank,b070b58982fd.ngrok.io,0,0,404,0
0,1,http://l.jazzmobilemag.pk/9yDvpbL/fa17,l.jazzmobilemag.pk,0,0,-1,0
0,1,httpbitlyrddel,httpbitlyrddel.,0,0,-1,0
0,1,http://o2.user,o2.user.,0,0,-1,0
